Time,GHI1,T1,GHI_sc,T_sc,GHI_be,T_be,GHI_om,T_om,GHI_np,T_np,GHI_pg,T_pg,GHI_2,T_2,,,,
2/9/2023 1:00,0.590920459,24.9372648,0,26,0,26.146875,0,25.3,0,26.27,0,26.1,0.676219981,24.80485053,,,,
2/9/2023 2:00,0.678588131,24.67463512,0,26,0,26.2015625,0,25.3,0,26.02,0,26.27,0.776564192,24.47952841,,,,
2/9/2023 3:00,0.766255803,24.55072672,0,26,0,26.1859375,0,25.2,0,25.87,0,26.3,0.876908403,24.24937642,,,,
2/9/2023 4:00,0.853923475,24.57806705,0,26,0,26.07387695,0,23.9,0,25.8,0,26.33,0.787948384,24.15088394,,,,
2/9/2023 5:00,0.941591147,24.55775272,0,26,0,25.9125,0,24.2,0,25.81,0,26.43,0.537974134,24.08111862,,,,
2/9/2023 6:00,19.93078121,24.83747431,17,26,17.578125,25.93081055,0,24.7,11.12,25.89,13.15,26.61,26.38160737,24.51315387,,,,
2/9/2023 7:00,70.20157071,25.61003445,103,26,129.578125,26.86831055,23,24.9,69.57,26.3,214.08,26.61,74.91669965,25.46642525,,,,
2/9/2023 8:00,162.3852047,27.13606072,248,27,290.921875,27.8734375,197,25.2,214.77,26.52,435.97,26.74,169.9880071,27.0062705,,,,
2/9/2023 9:00,337.3058715,30.63489942,539,27,412.09375,28.44643555,230,25.6,424.8,26.58,540.7,27,412.5163296,30.21731846,,,,
2/9/2023 10:00,338.3550823,29.81963527,418,27,734.25,29.1703125,364,25.9,463.27,26.77,807.05,27.22,355.725041,29.16247962,,,,
2/9/2023 11:00,524.0758607,31.40138167,598,27,780.328125,28.57143555,705,26.1,602.95,26.96,903.5,27.42,554.2559937,30.74284469,,,,
2/9/2023 12:00,435.2211646,31.67755772,637,27,618.28125,29.29799805,912,26.2,717.9,26.98,879.92,27.42,450.3640193,30.94745793,,,,
2/9/2023 13:00,566.9373975,31.80635107,706,27,658.578125,29.6546875,933,26.5,575.2,26.92,720.26,27.13,575.2836086,31.41147821,,,,
2/9/2023 14:00,292.6126394,28.97890492,358,27,688.140625,30.00625,802,26.7,457.62,26.87,585.11,27.18,295.441427,28.8935359,,,,
2/9/2023 15:00,266.7106305,29.0534662,346,27,442.765625,29.87856445,622,26.8,375.05,26.83,374.99,27.5,260.5617944,28.92932413,,,,
2/9/2023 16:00,318.2023404,29.26134721,305,27,317.1875,29.68081055,464,26.7,238.82,26.79,187.83,27.53,295.8418816,29.09536995,,,,
2/9/2023 17:00,252.7705138,29.59272886,111,27,143.671875,29.1625,277,26.6,108.07,26.63,100.47,27.15,199.3127945,29.19053721,,,,
2/9/2023 18:00,28.58821679,27.57453601,16,27,22.953125,28.32924805,122,26.5,14.6,26.42,11.8,27.11,25.5799513,27.32286939,,,,
2/9/2023 19:00,0.271442384,25.92086647,0,27,0,27.646875,14,26.4,0,26.27,0,26.94,0.10361758,25.81576995,,,,
2/9/2023 20:00,0.670987624,25.72182212,0,26,0,27.4046875,0,26.9,0,26.18,0,26.79,0.25518909,25.64148787,,,,
2/9/2023 21:00,0.367355567,24.24496011,0,26,0,27.0296875,0,25.6,0,26.09,0,26.56,0.406760601,24.16785794,,,,
2/9/2023 22:00,0.274456536,23.50683455,0,26,0,27.02700195,0,25.4,0,26.03,0,26.45,0.558332111,23.4296158,,,,
2/9/2023 23:00,0.513795552,23.52140532,0,26,0,26.3578125,0,25.3,0,26.02,0,26.49,0.709903621,23.42030267,,,,
2/10/2023 0:00,0.753134568,23.359335,0,26,0,26.40981445,0,25,0,26.02,0,26.37,0.861475131,23.20779896,,,,
2/10/2023 1:00,0.773328599,23.64358325,0,26,0,26.21206055,0,25,0,26.04,0,26.31,1.364728179,23.11194588,,,,
2/10/2023 2:00,0.03843838,24.42375072,0,26,0,26.19643555,0,24.9,0,26.08,0,26.28,0.95634675,23.57832033,,,,
2/10/2023 3:00,0.06359789,24.08693432,0,26,0,26.22768555,0,25.2,0,26.1,0,26.26,0.064504605,23.55916595,,,,
2/10/2023 4:00,0.383719759,24.09351269,0,26,0,25.87075195,0,25.6,0,26.11,0,26.28,0.387930098,23.74244597,,,,
2/10/2023 5:00,0.730921362,24.35196473,0,26,0,25.57924805,0,25.6,0,26.11,0,26.25,0.738940863,24.04494896,,,,
2/10/2023 6:00,16.23141452,24.34600696,13,26,12.65625,25.69643555,0,25.7,10.82,26.14,16.95,26.73,17.35763592,24.10587806,,,,
2/10/2023 7:00,89.01721538,25.43706531,101,27,129.875,26.82387695,22,25.8,109.05,26.34,137.28,26.74,91.90620901,25.21138286,,,,
2/10/2023 8:00,217.7202132,27.92103136,266,27,277.140625,27.76674805,159,26.4,249.55,26.55,245.56,26.83,237.750005,27.37205153,,,,
2/10/2023 9:00,370.5829291,30.25751835,417,27,535.078125,28.57387695,298,26.6,434.27,26.63,285.36,26.95,424.9218436,29.45396736,,,,
2/10/2023 10:00,400.6834459,30.39119705,570,27,727.625,29.39418945,595,26.6,586.08,26.74,373.23,27.07,434.0854674,29.56985853,,,,
2/10/2023 11:00,601.7889243,32.15538452,564,27,738.015625,29.38393555,779,26.8,598.42,26.76,522.11,27.16,641.7924417,31.19338403,,,,
2/10/2023 12:00,893.0191612,33.63775953,752,27,681.546875,29.6390625,813,27,732.05,26.69,425.24,27.14,927.8902636,32.40581311,,,,
2/10/2023 13:00,952.8716282,34.65041264,883,27,639,29.678125,998,27.1,676.08,26.66,454.55,26.79,928.7747387,33.18236104,,,,
2/10/2023 14:00,532.2702519,31.62843345,652,27,138.03125,28.9359375,848,27,484.12,26.74,556.67,26.98,508.9109955,30.78500909,,,,
2/10/2023 15:00,422.3598897,31.49701746,515,27,515.234375,28.990625,699,26.9,272.52,26.84,339.44,27.04,406.464088,30.67792884,,,,
2/10/2023 16:00,365.2722051,30.94540399,280,27,331.328125,29.07924805,510,26.1,129.12,26.91,202.99,27.16,330.7049064,30.24341541,,,,
2/10/2023 17:00,63.645426,28.40105938,64,27,81.84375,29.00112305,292,26.6,51.45,26.88,72.31,26.65,64.89803577,28.22173821,,,,
2/10/2023 18:00,10.04997907,26.76664869,13,27,20.015625,28.38637695,108,25.9,10.77,26.7,12.65,27.38,10.07643068,26.64874957,,,,
2/10/2023 19:00,0.061594674,25.99772511,0,27,0,27.86293945,10,25.9,0,26.53,0,27.39,0.061474871,25.89203557,,,,
2/10/2023 20:00,0.148543494,26.13958115,0,27,0,27.48793945,0,26.8,0,26.44,0,27.45,0.148476211,25.99833143,,,,
2/10/2023 21:00,0.235492315,25.96887838,0,27,0,27.178125,0,26.7,0,26.39,0,27.48,0.235477551,25.87074495,,,,
2/10/2023 22:00,0.322441135,25.68560092,0,27,0,26.90200195,0,26.3,0,26.36,0,27.42,0.322478892,25.54922617,,,,
2/10/2023 23:00,0.409389956,25.45158521,0,27,0,26.62856445,0,26.3,0,26.34,0,27.36,0.409480232,25.30757121,,,,
2/11/2023 0:00,0.496338777,25.49382267,0,27,0,26.4046875,0,26.2,0,26.29,0,27.3,0.496481572,25.2923526,,,,
2/11/2023 1:00,0.583287597,25.33595308,0,27,0,26.38125,0,26.2,0,26.24,0,27.22,0.583482913,25.13463113,,,,
2/11/2023 2:00,0.670236418,25.21851759,0,27,0,26.01137695,0,26.2,0,26.21,0,27.16,0.670484253,25.09731466,,,,
2/11/2023 3:00,0.757185238,25.59542979,0,27,0,26.23549805,0,26,0,26.19,0,27.12,0.757485594,25.49690757,,,,
2/11/2023 4:00,0.844134059,25.55885832,0,27,0,26.115625,0,25.8,0,26.14,0,27.01,0.844486934,25.50073381,,,,
2/11/2023 5:00,0.93108288,25.83094119,0,27,0,25.7796875,0,25.7,0,26.11,0,26.96,0.931488274,25.754637,,,,
2/11/2023 6:00,13.52537816,25.42082865,17,27,20.84375,25.67543945,0,25.7,11.52,26.05,12.85,26.85,14.50614703,25.34646072,,,,
2/11/2023 7:00,110.1656627,26.96269366,148,26,142.171875,26.78481445,13,25.7,139.27,26.2,162.32,26.81,141.5768267,26.99491488,,,,
2/11/2023 8:00,272.2607637,30.53958658,432,27,387.75,27.57924805,113,26.8,337.08,26.25,368.88,26.84,421.1371277,30.79237384,,,,
2/11/2023 9:00,515.5176785,32.51949013,666,27,618.90625,28.20668945,307,27.1,613.28,26.3,561.08,27.01,707.5991253,32.56643392,,,,
2/11/2023 10:00,740.0221896,33.44562537,836,27,725.515625,28.77700195,639,27.1,676.62,26.4,838.77,27.33,891.0765296,33.28504484,,,,
2/11/2023 11:00,901.3929645,34.0211923,929,28,43.15625,27.94375,823,26.9,851.4,26.52,925.49,27.65,994.411203,32.97353191,,,,
2/11/2023 12:00,382.9909799,28.1096215,668,28,974.9375,28.38637695,947,27.5,846.62,26.65,848.91,27.9,397.4806589,27.56989041,,,,
2/11/2023 13:00,766.2533424,29.98908973,716,27,851.703125,28.59487305,963,27,696.2,26.69,719.34,27.77,753.9378873,29.02405784,,,,
2/11/2023 14:00,191.9540114,29.49281836,238,27,312.609375,28.40981445,637,25.8,574.25,26.69,640.65,27.2,199.4454437,28.88510597,,,,
2/11/2023 15:00,67.92450488,22.31055333,83,27,497.03125,28.36049805,516,26.5,378.73,26.68,381.87,27.1,66.25165706,22.18654746,,,,
2/11/2023 16:00,111.7936184,24.32169858,83,27,188.75,28.23549805,386,25.1,158.05,26.63,220.05,26.86,120.4210214,23.90686233,,,,
2/11/2023 17:00,49.02807626,24.60775972,72,27,89.46875,27.30825195,95,24.7,87.25,26.53,108.98,26.88,49.13987613,24.21497103,,,,
2/11/2023 18:00,13.2029075,24.35912681,11,26,17.03125,27.07143555,68,24.2,11.88,26.36,15.9,26.37,12.95155951,24.13756506,,,,
2/11/2023 19:00,0.057559191,24.72156015,0,26,0,26.7640625,6,24.1,0,26.3,0,26.09,0.459208181,24.36780665,,,,
2/11/2023 20:00,0.145145829,25.16858296,0,26,0,26.64418945,0,25.4,0,26.33,0,25.84,0.065460763,24.84302375,,,,
2/11/2023 21:00,0.232732467,25.33650279,0,26,0,26.39174805,0,25.7,0,26.36,0,25.65,0.161456803,24.97928982,,,,
2/11/2023 22:00,0.320319105,24.97218827,0,26,0,26.32387695,0,25.7,0,26.37,0,25.86,0.257452843,24.72627292,,,,
2/11/2023 23:00,0.407905743,25.25708633,0,26,0,26.00625,0,25.6,0,26.32,0,25.78,0.353448883,24.92044482,,,,
2/12/2023 0:00,0.495492381,25.24388806,0,26,0,26.00356445,0,25.6,0,26.22,0,25.87,0.449444923,24.98038334,,,,
2/12/2023 1:00,0.583079019,24.94971921,0,26,0,25.9515625,0,25.7,0,26.14,0,25.96,0.545440963,24.81330922,,,,
2/12/2023 2:00,0.670665658,25.21282278,0,26,0,25.6703125,0,25.6,0,26.07,0,26.05,0.641437003,25.10500681,,,,
2/12/2023 3:00,0.758252296,25.20753951,0,26,0,25.553125,0,25.7,0,26.02,0,26.14,0.737433043,25.10056008,,,,
2/12/2023 4:00,0.845838934,25.07037073,0,26,0,25.6,0,25.7,0,25.95,0,26.24,0.833429083,24.96748209,,,,
2/12/2023 5:00,0.933425572,24.91771297,0,26,0,25.3421875,0,25.7,0,25.93,0,26.32,0.929425123,24.81109545,,,,
2/12/2023 6:00,16.36423803,25.32626101,16,26,19.40625,25.37856445,0,25.7,15.1,25.94,16.15,26.51,23.45643126,25.20841233,,,,
2/12/2023 7:00,92.98038816,26.74819365,189,26,166.765625,26.5609375,24,25.9,157.32,26.1,127.45,26.54,155.8834654,26.95948308,,,,
2/12/2023 8:00,299.9098609,30.93621472,435,27,434.28125,27.553125,199,26.6,344.85,26.34,273.56,26.64,491.0044928,31.70823516,,,,
2/12/2023 9:00,466.846932,33.28624303,667,27,652.28125,28.41762695,364,25.6,427.75,26.54,408.24,26.68,642.9783514,34.06268842,,,,
2/12/2023 10:00,684.2828933,34.9478699,853,27,742.890625,29.16518555,507,25.7,702.92,26.73,502.86,26.94,828.0540655,35.08102907,,,,
2/12/2023 11:00,779.0244727,32.18381287,971,27,779.796875,29.43081055,825,26.1,852.08,26.93,832.18,27.08,861.3693553,31.36518459,,,,
2/12/2023 12:00,807.205681,33.71458191,1008,27,979.859375,30.12856445,953,26.6,884.4,27.13,663.8,27.4,843.9228248,32.61343406,,,,
2/12/2023 13:00,829.0757804,34.82303791,954,27,933.546875,30.490625,981,27.5,826.4,27.29,610.4,27.47,821.189912,33.58381724,,,,
2/12/2023 14:00,731.5674136,34.47347122,871,27,738.484375,30.64174805,967,27.8,643.12,27.41,715.87,27.32,677.1983809,33.42896132,,,,
2/12/2023 15:00,687.515654,34.82879769,696,27,615.921875,30.45424805,862,28,466.98,27.4,477.48,27.34,602.6856135,34.07925589,,,,
2/12/2023 16:00,481.4558734,33.45886291,432,27,364.109375,29.90200195,689,27.7,278.65,27.29,335.08,27.19,405.14917,32.77981074,,,,
2/12/2023 17:00,153.2308047,30.99906798,171,27,194.484375,28.94106445,441,27.7,113.65,27.11,146.37,27.17,135.5723769,30.66578031,,,,
2/12/2023 18:00,14.06107125,28.73522381,24,27,25.71875,27.896875,187,25.9,14.93,26.79,17.25,27.47,12.72678443,28.63248021,,,,
2/12/2023 19:00,0.068423943,27.48434069,0,27,0,27.2328125,20,25,0,26.58,0,27.27,0.084264719,27.38778877,,,,
2/12/2023 20:00,0.155101629,26.57618998,0,26,0,26.975,0,25.6,0,26.46,0,26.47,0.190083381,26.35044462,,,,
2/12/2023 21:00,0.241779315,25.86622295,0,26,0,26.80825195,0,23.9,0,26.37,0,26.19,0.295902044,25.39800465,,,,
2/12/2023 22:00,0.328457001,25.70208819,0,26,0,26.646875,0,24.2,0,26.27,0,26.03,0.401720706,25.21115484,,,,
2/12/2023 23:00,0.415134687,26.13082026,0,26,0,26.2953125,0,24.3,0,26.13,0,25.95,0.507539369,25.62291557,,,,
2/13/2023 0:00,0.501812373,25.50292966,0,26,0,26.10268555,0,24.3,0,25.99,0,25.87,0.613358031,25.17139565,,,,
2/13/2023 1:00,0.588490058,24.4974216,0,26,0,25.93862305,0,23.9,0,25.88,0,26.17,0.719176694,24.35471143,,,,
2/13/2023 2:00,0.675167744,23.32408649,0,26,0,25.71206055,0,24.4,0,25.79,0,26.08,0.824995356,23.28799486,,,,
2/13/2023 3:00,0.76184543,23.81781221,0,26,0,25.52700195,0,24.8,0,25.72,0,26.03,0.930814018,23.68417889,,,,
2/13/2023 4:00,0.848523116,23.89981302,0,26,0,25.3890625,0,24.2,0,25.65,0,26.17,0.483335128,23.67809659,,,,
2/13/2023 5:00,0.935200802,24.12365652,0,25,0,25.178125,0,24.7,0,25.64,0,25.63,0.499861988,23.83793829,,,,
2/13/2023 6:00,9.539757554,24.57033887,12,26,19.03125,25.2484375,0,24.7,11.38,25.72,11.85,25.59,10.3051103,24.28152283,,,,
2/13/2023 7:00,74.46244891,25.2897294,121,26,211.109375,26.1625,17,24.6,115.9,26.3,108.18,25.72,78.15489834,24.98420507,,,,
2/13/2023 8:00,154.2193862,26.76763177,246,26,422.046875,27.1703125,182,24.8,269.42,26.73,244.26,25.88,170.8279554,26.5671392,,,,
2/13/2023 9:00,323.9023823,28.41466937,531,27,687.734375,27.58950195,222,24.5,483.23,27.14,487.41,26.69,386.35641,28.48641013,,,,
2/13/2023 10:00,459.4190139,30.4407234,696,27,190.328125,26.94643555,316,25.4,647.5,27.55,679.92,27.01,538.2375804,30.6905655,,,,
2/13/2023 11:00,440.536149,31.07663693,705,27,970.859375,28.271875,747,25.9,789.4,27.83,822.11,27.3,471.8185208,31.31161478,,,,
2/13/2023 12:00,401.6217201,29.05240576,733,27,580.953125,28.36293945,659,26.1,802.17,28,817.84,27.16,413.9567439,29.04549829,,,,
2/13/2023 13:00,871.6988769,29.73374081,919,27,523.578125,28.43325195,771,27.1,733.28,28.08,722.88,26.75,853.6491111,28.8377574,,,,
2/13/2023 14:00,685.1911548,32.38697195,793,26,718.671875,29.07143555,799,26,560.38,28.13,665.59,26.44,649.9187946,31.89236108,,,,
2/13/2023 15:00,318.3183169,27.01015794,600,26,437.90625,28.8890625,730,26.4,423.23,28.08,470.49,26.19,293.1596055,26.72540287,,,,
2/13/2023 16:00,325.0942192,29.37805282,332,26,262.609375,28.37075195,647,26.1,226.6,27.83,296.53,26.27,297.8636007,28.22723183,,,,
2/13/2023 17:00,114.2108641,28.123958,118,27,178.390625,27.82387695,414,25.3,94.4,27.44,91.67,26.43,110.4978189,27.77757085,,,,
2/13/2023 18:00,14.52813502,26.61395057,14,27,25.453125,27.21206055,166,25.3,12.1,27.1,15.45,27.4,14.31584501,26.44708577,,,,
2/13/2023 19:00,0.06633025,26.3274281,0,27,0,26.81875,26,25.4,0,26.91,0,26.99,0.064777722,26.23137595,,,,
2/13/2023 20:00,0.152850653,25.54555899,0,26,0,26.51918945,0,25.4,0,26.81,0,26.55,0.152006744,25.4336628,,,,
2/13/2023 21:00,0.239371055,24.32143037,0,26,0,26.2484375,0,25.7,0,26.7,0,26.48,0.239235766,24.25124934,,,,
2/13/2023 22:00,0.325891458,23.86186655,0,26,0,26.13637695,0,24.7,0,26.52,0,26.04,0.326464788,23.76093385,,,,
2/13/2023 23:00,0.412411861,24.45372712,0,25,0,25.75893555,0,24.7,0,26.29,0,25.68,0.41369381,24.2040267,,,,
2/14/2023 0:00,0.498932264,24.65608904,0,25,0,25.65737305,0,24.6,0,26.07,0,25.5,0.500922832,24.31352199,,,,
2/14/2023 1:00,0.585452667,24.74558722,0,26,0,25.5921875,0,24.6,0,25.89,0,25.75,0.588151855,24.40665893,,,,
2/14/2023 2:00,0.67197307,24.67865606,0,26,0,25.48793945,0,24.6,0,25.78,0,26.09,0.675380877,24.32668824,,,,
2/14/2023 3:00,0.758493473,24.63393479,0,26,0,25.45668945,0,24.6,0,25.75,0,26.43,0.762609899,24.23275946,,,,
2/14/2023 4:00,0.845013875,24.50783016,0,26,0,25.46987305,0,24.3,0,25.76,0,26.54,0.849838921,24.12147738,,,,
2/14/2023 5:00,0.931534278,24.36854287,0,26,0,25.303125,0,25.1,0,25.74,0,26.35,0.937067943,23.96955618,,,,
2/14/2023 6:00,17.27125006,24.51561128,19,26,21.34375,25.39956055,0,24.7,17,25.77,12.9,26.22,27.41379146,24.1297948,,,,
2/14/2023 7:00,94.13944229,26.34197826,190,26,108.40625,26.01674805,19,24.5,140.48,26.19,149.16,26.22,207.5126456,26.43662984,,,,
2/14/2023 8:00,254.3490662,28.84887888,310,26,167.140625,26.68081055,174,24.5,319.62,26.58,414.06,26.04,351.7661871,29.29522213,,,,
2/14/2023 9:00,331.0770584,28.91738301,421,26,562.21875,27.62075195,367,25,454,26.91,532.28,26.11,396.8467894,29.2134707,,,,
2/14/2023 10:00,375.3708469,26.27351054,470,26,23.78125,26.37075195,580,25.5,623.8,27.28,745.58,26.15,394.5451179,25.83237073,,,,
2/14/2023 11:00,408.2351788,28.26272136,479,26,971.671875,27.93081055,723,25.9,789.55,27.64,759.68,26.31,427.5481042,27.87171557,,,,
2/14/2023 12:00,698.7132405,30.83448094,614,27,137.265625,27.18862305,833,25.9,800.65,27.88,763.02,26.71,719.6403302,31.12762248,,,,
2/14/2023 13:00,616.1292463,31.05610807,667,27,865.234375,28.01918945,903,25.6,737.88,28.05,767.51,26.76,611.6893233,31.29043099,,,,
2/14/2023 14:00,711.9870937,31.41598198,761,27,617.109375,27.80043945,850,25.2,646.38,28.12,621.7,26.76,665.528931,31.5640748,,,,
2/14/2023 15:00,536.335705,31.12793869,496,27,58.109375,27.00893555,789,24.8,466.5,28.05,452.14,26.86,498.8323773,31.23135299,,,,
2/14/2023 16:00,357.7601438,30.11520797,354,27,287.875,27.7171875,556,25.2,271.15,27.85,373.92,26.76,316.5926576,30.12748843,,,,
2/14/2023 17:00,134.6761351,28.52878313,155,26,104.53125,27.58706055,395,25.3,115,27.59,154.95,26.56,119.2348099,28.51793406,,,,
2/14/2023 18:00,20.93861338,27.24042108,16,26,22.296875,27.03237305,157,25.2,15.88,27.2,15.3,26.44,19.53007308,27.16616404,,,,
2/14/2023 19:00,0.062741229,26.49477949,0,26,0,26.5453125,20,25.2,0,26.9,0,26.24,0.291858065,26.35609886,,,,
2/14/2023 20:00,0.14906766,25.54911777,0,26,0,26.3265625,0,25.8,0,26.73,0,26.08,0.683023517,25.4533301,,,,
2/14/2023 21:00,0.235394091,24.64966098,0,26,0,26.15737305,0,25.3,0,26.62,0,25.86,0.330691616,24.54208673,,,,
2/14/2023 22:00,0.321720522,24.95264875,0,26,0,25.93081055,0,25.1,0,26.49,0,25.71,0.128690698,24.88939899,,,,
2/14/2023 23:00,0.408046953,24.68958341,0,26,0,25.65200195,0,24.7,0,26.36,0,25.65,0.239733569,24.50978612,,,,
2/15/2023 0:00,0.494373383,24.07445817,0,25,0,25.46206055,0,24.9,0,26.21,0,25.66,0.35077644,23.94526608,,,,
2/15/2023 1:00,0.580699814,23.82158821,0,25,0,25.37612305,0,24.3,0,26.07,0,25.57,0.461819311,23.75686373,,,,
2/15/2023 2:00,0.667026245,23.22839342,0,26,0,25.24331055,0,24,0,25.99,0,25.59,0.572862182,23.1488882,,,,
2/15/2023 3:00,0.753352676,22.93124798,0,26,0,25.115625,0,23.3,0,25.95,0,25.66,0.683905053,22.8513735,,,,
2/15/2023 4:00,0.839679107,22.59007999,0,25,0,25.07387695,0,23.4,0,25.94,0,25.61,0.794947923,22.47154359,,,,
2/15/2023 5:00,0.926005538,22.73648398,0,26,0,24.8890625,0,23.9,0,25.96,0,25.65,0.905990794,22.630792,,,,
2/15/2023 6:00,4.856349132,22.64310101,9,26,19.890625,24.98549805,0,23.1,6.62,26.01,8.95,25.77,5.043271829,22.43911192,,,,
2/15/2023 7:00,42.24884224,23.13957971,81,26,106.046875,25.50356445,10,24.2,45.12,26.35,82.37,25.6,43.0113499,22.90832051,,,,
2/15/2023 8:00,121.6918359,24.37695881,153,26,387.140625,26.37856445,65,24.5,160.02,26.71,236.63,25.81,124.3337843,24.0205459,,,,
2/15/2023 9:00,157.7104189,24.73799737,197,26,508.25,26.67299805,191,24.9,322.48,26.92,456.83,25.95,161.8518925,24.5213289,,,,
2/15/2023 10:00,437.5153112,27.45864137,466,26,663.640625,27.17543945,343,24.8,423.45,27.13,684.79,26.01,476.4030991,26.67364941,,,,
2/15/2023 11:00,352.9496227,28.0478107,563,26,25.515625,26.07143555,439,25,594.38,27.27,734.71,25.99,351.21416,27.78433485,,,,
2/15/2023 12:00,580.0904507,29.73384784,482,26,836.96875,27.32143555,774,25.4,585.72,27.4,670.34,25.69,596.2679405,29.88766663,,,,
2/15/2023 13:00,495.7968959,30.61506764,451,26,29.921875,26.36831055,680,25.5,601.22,27.6,566.08,25.91,504.9152909,30.86497894,,,,
2/15/2023 14:00,494.2096844,29.82236029,543,26,739.171875,27.475,610,25.1,473.58,27.88,666.32,26.02,472.7899219,29.99477787,,,,
2/15/2023 15:00,408.8130979,30.06119866,401,27,313.21875,27.4125,539,25.8,380.8,28.07,511.13,26.58,373.0200516,30.17643643,,,,
2/15/2023 16:00,357.5437525,29.71139494,388,27,317.71875,27.62612305,380,25.8,250.95,28.05,361.12,26.98,306.6411264,29.77632637,,,,
2/15/2023 17:00,166.6988153,27.96051464,133,27,185.203125,27.521875,302,25.7,107.35,27.77,147.97,27.11,139.8446041,27.89592605,,,,
2/15/2023 18:00,12.52933663,25.36787226,15,27,23.484375,26.75625,117,25.5,12.7,27.24,14.1,26.65,12.17523484,24.91746729,,,,
2/15/2023 19:00,0.059245581,25.63634812,0,27,0,26.28481445,20,25.3,0,26.88,0,26.65,0.05654919,25.24694623,,,,
2/15/2023 20:00,0.146317435,25.9260469,0,26,0,26.1390625,0,25,0,26.66,0,26.55,0.144164595,25.70954359,,,,
2/15/2023 21:00,0.23338929,25.93824687,0,26,0,25.975,0,25.2,0,26.49,0,26.19,0.23178,25.81284271,,,,
2/15/2023 22:00,0.320461144,25.97249215,0,26,0,25.79018555,0,25.2,0,26.35,0,26.06,0.319395404,25.8589853,,,,
2/15/2023 23:00,0.407532999,25.53123708,0,26,0,25.3578125,0,25.3,0,26.22,0,26.09,0.407010809,25.4129192,,,,
2/16/2023 0:00,0.494604853,24.99713766,0,26,0,25.2328125,0,24.9,0,26.12,0,26.26,0.494626214,24.64901846,,,,
2/16/2023 1:00,0.581676708,24.99271252,0,26,0,25.21206055,0,24.9,0,26.05,0,26.28,0.582241618,24.66138429,,,,
2/16/2023 2:00,0.668748562,24.86278004,0,26,0,25.2796875,0,24.6,0,26,0,25.93,0.669857023,24.56603726,,,,
2/16/2023 3:00,0.755820416,24.80189078,0,26,0,25.14956055,0,24.7,0,25.95,0,25.74,0.757472428,24.49714565,,,,
2/16/2023 4:00,0.842892271,24.74650827,0,26,0,25.05043945,0,24.6,0,25.91,0,25.74,0.845087833,24.44594798,,,,
2/16/2023 5:00,0.929964125,24.7049631,0,26,0,24.9046875,0,24.8,0,25.91,0,25.67,0.932703237,24.41742847,,,,
2/16/2023 6:00,13.90011762,24.83212723,14,26,18.109375,24.90737305,0,25,14.93,25.95,12.1,25.66,16.14645729,24.54163826,,,,
2/16/2023 7:00,116.2409472,26.32080959,152,26,194.625,26.19643555,15,24.4,166.38,26.18,114.46,25.71,175.6300531,26.32811117,,,,
2/16/2023 8:00,285.714178,29.77756117,375,26,295.0625,27.25356445,113,24.6,391.3,26.34,299.43,25.75,428.1177685,30.34237743,,,,
2/16/2023 9:00,450.1493309,31.67766963,531,26,230.078125,27.475,378,24.9,610.22,26.42,559.65,25.71,562.468664,32.01685557,,,,
2/16/2023 10:00,624.1557046,32.58152332,763,26,804.875,28.17299805,634,25.4,767.12,26.61,577.84,25.81,736.9641774,32.94086711,,,,
2/16/2023 11:00,863.4585377,34.40644646,945,26,526.171875,28.52456055,802,25.9,895.62,26.88,736.54,25.7,968.4586843,34.92515439,,,,
2/16/2023 12:00,1044.425789,35.14954694,971,26,898.203125,28.93325195,871,26.1,838.6,27.11,651.21,25.89,1078.266333,35.54681587,,,,
2/16/2023 13:00,920.5086482,35.11997252,944,26,653.71875,28.725,922,26.3,778.28,27.3,544.89,25.82,887.9279042,35.33648873,,,,
2/16/2023 14:00,883.0786688,34.48216272,842,26,183.984375,27.9671875,853,26.7,665.97,27.42,533.21,26.08,815.1024677,34.62205804,,,,
2/16/2023 15:00,810.5723725,34.32263045,680,26,364.90625,28.23012695,708,26.4,507.12,27.38,399.09,26.02,703.8887477,34.2098684,,,,
2/16/2023 16:00,571.8409932,32.90953122,453,26,332.53125,28.26918945,613,26.4,299.95,27.28,264.58,26.43,444.4977351,32.67972502,,,,
